LNum,FName,MName,LName,ClassTitle,GradYear,Email,PhoneNum,Address,ResidenceHallID,RoomID,DOB,EnrollmentStatus,POBox,FERPA,SSN,PreferredName,MealPlan,Notes,EmployeeID,ExcelStudent
912337634,Mohammed,Rusty,Jannex,301,2020,njannex8c@senate.gov,788-298-3937,4785 Roth Street,10,297,2002-01-06,101231021599726,9094,true,8299011187,Nicholas,17,416833746298022,848,true
964139799,Maynard,,Toffanini,302,2026,ptoffanini8d@europa.eu,957-826-0560,28917 Kinsman Hill,1,388,2007-10-29,087859334118392,9783,true,7366814420,Phaedra,11,466303643932406,820,false
904126745,Doralynne,Liuka,Nurny,303,2031,unurny8e@php.net,488-976-6088,73919 South Hill,9,385,2007-02-15,396432286324391,9375,true,9123946984,,3,891072461763815,,false
923014762,Meggi,,Rossetti,304,2026,orossetti8f@imdb.com,368-118-2940,4 Reindahl Alley,2,142,2012-09-07,684864159810511,9284,true,8536351869,,11,945291293581440,,true
918540913,Kippie,,Workes,305,2031,fworkes8g@tmall.com,702-550-5379,29 Randy Lane,19,38,1999-04-08,891743499828687,,true,,,2,016536815595271,,true
962347701,Antoni,,Rapp,306,2024,drapp8h@desdev.cn,598-393-7248,70 Oak Place,4,330,2000-09-05,868254602477732,9492,false,,,6,599422486745366,,true
901341746,Joly,Sauncho,Wyer,307,2023,cwyer8i@dot.gov,533-823-0281,941 Monument Avenue,13,891,2008-12-03,544518286489667,9959,false,,,16,325643613101668,,true
930125883,Ida,Libbey,Quantick,308,2029,lquantick8j@wufoo.com,333-530-9239,78029 Canary Crossing,20,352,2011-10-12,114580471013140,9428,false,,Leila,2,999567910728221,902,true
975561263,Estrella,,Wolffers,309,2024,twolffers8k@addtoany.com,877-800-4779,048 Merry Way,8,534,2008-08-24,055343217943552,,true,8793079867,Tessa,19,372277741245461,76,false
939747590,Lindon,Robb,Binham,310,2023,kbinham8l@e-recht24.de,534-443-8814,1303 Sachs Trail,6,572,2006-04-03,336305549519036,,false,1688602978,,24,865769329632609,,false
917073343,Colleen,,Van Driel,311,2031,cvandriel8m@japanpost.jp,922-422-9653,90 Armistice Pass,11,301,2012-11-07,920347878551079,9291,false,1968912277,,14,974385800267079,,false
902156309,Yankee,,Durrett,312,2031,odurrett8n@gmpg.org,266-957-9103,8166 Forest Run Junction,15,843,2003-05-19,972819592383756,9321,true,9890484427,,3,186652712877290,,false
967964783,Renard,Willdon,Hatley,313,2024,jhatley8o@e-recht24.de,322-417-2878,992 Ryan Place,5,389,2004-09-12,280505814400096,9799,false,,,12,610533859191292,,true
997239783,Bondy,,Abys,314,2021,gabys8p@g.co,860-491-4634,73 Florence Place,17,374,2007-11-19,122484071584413,,true,,Grantham,9,283102338934452,390,false
971240167,Andrey,Betteanne,Hows,315,2023,thows8q@yolasite.com,111-627-8580,9744 Jenifer Place,6,360,2011-11-20,923441622662763,9589,false,,,8,163313499411423,,true
939283121,Rick,,McKeown,316,2025,emckeown8r@ed.gov,644-219-4938,509 Burning Wood Court,2,871,2000-10-19,044433187467294,9441,true,9281384674,Evangelia,13,799971279331210,213,false
936134952,Andy,,Zupo,317,2025,dzupo8s@nba.com,989-553-3137,2 Saint Paul Circle,11,809,2008-06-29,325816170765959,9768,true,6213331802,,14,798019681912615,,false
934083976,Zorana,,Bynold,318,2026,gbynold8t@geocities.jp,380-524-6229,16 Hoard Court,4,722,2000-03-28,526498628486467,9190,true,4333617954,,21,082434812170884,,false
978375149,Roxane,Gregorio,Gauford,319,2024,agauford8u@facebook.com,955-691-7219,6 Union Street,15,536,2011-06-18,486150565866448,9254,true,,,6,153104296436085,,false
914352137,Tadeas,Robinetta,Leroy,320,2024,ileroy8v@census.gov,139-742-1304,08 Redwing Park,2,16,2011-05-09,016188430080661,9601,true,,Ileane,6,538741096388194,558,false
990305261,Darnall,Redd,de Banke,321,2022,ndebanke8w@ox.ac.uk,596-785-7135,548 Weeping Birch Road,9,907,2006-03-22,104881785719866,9021,false,4213925533,Nikita,12,179161830251195,38,true
990014378,Dynah,,Coushe,322,2026,hcoushe8x@sourceforge.net,873-526-5927,46536 Lien Park,6,952,2006-02-26,732488820003633,,false,2315030039,,9,711420883397055,,false
931997889,Halie,,Rocco,323,2023,nrocco8y@admin.ch,272-541-2659,210 Dottie Junction,14,491,2007-12-01,383422644423065,,false,1587921667,Natale,17,755838907269147,659,true
917128022,Aron,Willy,Beer,324,2020,sbeer8z@dell.com,892-363-8327,07 Merry Point,19,707,2002-11-11,254552593760977,9797,true,,,3,184510786181773,,false
965428157,Dannye,Inga,Mazdon,325,2031,tmazdon90@soup.io,330-458-8961,59 Atwood Circle,16,781,2006-09-06,663406015407119,,true,,,6,182351965315527,,true
957740829,Elli,,Dutnell,326,2029,tdutnell91@tiny.cc,103-456-9719,091 Eggendart Point,6,774,2004-07-08,460564006618766,9820,false,,,11,796323532240098,,true
991189771,Kaylyn,,Kidd,327,2021,wkidd92@free.fr,491-976-0700,4613 Brickson Park Terrace,20,853,2010-08-31,018258684526634,9464,true,4750641139,,15,522202392335397,,false
935215342,Willabella,Hadleigh,Saul,328,2027,lsaul93@smugmug.com,295-574-9876,72 Mifflin Parkway,7,295,2000-08-31,325627258364612,,true,3496688804,,18,445438290865924,,false
995294775,Marne,,Cawsey,329,2024,acawsey94@instagram.com,502-481-9820,9 Commercial Road,4,700,2012-03-04,699027969927718,9849,true,4937465878,,1,064374421198256,,false
951529818,Monique,,Claris,330,2020,rclaris95@usatoday.com,950-707-8535,1 Ronald Regan Center,5,620,2003-10-22,410179560276148,9748,true,6440661414,,22,767676961190953,,true
914033616,Ragnar,Giavani,Francklyn,331,2030,kfrancklyn96@upenn.edu,234-599-2265,054 Dayton Park,20,139,2010-07-30,407249385310635,9341,false,,,17,962311855016918,,false
972256645,Elden,,Gillespey,332,2023,sgillespey97@goo.gl,903-766-4782,03 Bellgrove Point,7,55,2001-01-24,167304104936658,,true,1039466446,,11,043284115224750,,false
976553943,Nada,Marketa,Craster,333,2030,gcraster98@home.pl,950-237-4317,666 North Court,5,292,2010-05-07,652542388785395,,false,5078704334,Gianina,6,775138670252825,924,false
901887074,Chic,,Flower,334,2023,pflower99@aboutads.info,600-684-9932,8302 Vahlen Pass,7,960,2004-09-18,768220020182502,,true,3714806184,,18,871400608292272,,false
995761318,Artur,,Halegarth,335,2029,mhalegarth9a@uiuc.edu,531-861-6144,00388 New Castle Alley,2,757,2001-12-11,050142805112444,9984,false,4632291429,Marcela,17,994847002742869,188,true
930979214,Meara,,Louthe,336,2028,jlouthe9b@cocolog-nifty.com,608-943-2571,4 Hudson Street,14,843,2006-10-18,944627117398893,9811,true,,Jewell,3,789041495357103,382,true
999263410,Jefferey,,Luckcuck,337,2024,aluckcuck9c@elpais.com,858-332-4916,5 Duke Hill,4,517,2011-03-31,778613271787171,9072,true,,,3,909095281612049,,false
948228836,Noah,,Fradgley,338,2025,bfradgley9d@goodreads.com,339-574-2940,110 Elka Center,15,579,2011-11-02,723010831384321,9040,true,7784912117,,22,183256318780976,,true
999148099,Lucita,Marylynne,Abbotson,339,2030,tabbotson9e@yolasite.com,474-647-8139,07 Sullivan Terrace,2,17,2001-07-01,238510107173084,9225,true,,,24,449429602549837,,false
942363171,Elnore,,Ralph,340,2025,tralph9f@oracle.com,995-487-0230,18 Hanson Pass,5,442,2002-06-16,896217267696073,9256,false,,,10,031314672609936,,false
958662146,Adore,,Laurence,341,2026,alaurence9g@networkadvertising.org,478-355-5806,79223 Harper Center,17,591,2000-12-25,355856863426645,9700,true,1456144034,Arabele,13,927447606100607,638,true
980169973,Padgett,Jenny,Thurlby,342,2025,tthurlby9h@mtv.com,249-490-3180,76 Main Parkway,20,618,2005-12-29,687426748206620,9521,false,7396052263,,22,811341892098680,,false
932267201,Mariellen,,MacCombe,343,2029,smaccombe9i@nymag.com,796-787-7719,33890 Logan Pass,16,454,2002-08-07,857773991518380,9334,false,,,4,361873783876188,,true
915905222,Alane,Rosene,Rosendall,344,2027,drosendall9j@zimbio.com,399-299-0366,264 Merrick Court,13,664,2009-05-15,590544642879922,9389,true,,,8,792522687187363,,false
993148984,Meridith,,Dallywater,345,2027,jdallywater9k@mlb.com,304-459-7449,7 Myrtle Trail,13,883,2009-03-01,153239654147803,9929,false,5278098053,Jackquelin,14,515972345224726,523,false
924726704,Modestia,,Adamovicz,346,2020,dadamovicz9l@icio.us,477-861-5612,1163 Charing Cross Place,4,342,2008-04-05,707140315781853,9641,false,,Dniren,15,765029264340619,580,false
969095838,Bay,Noemi,Early,347,2022,cearly9m@oracle.com,576-272-8756,98 Steensland Pass,4,95,2006-02-01,129719164523925,9579,false,1034812177,,3,407270431241305,,false
937257604,Dorena,Vasili,Davley,348,2022,rdavley9n@baidu.com,254-684-9204,91 Gina Plaza,6,764,2005-08-22,830453040451682,9430,false,8282500501,Revkah,7,281461703011218,71,true
913037512,Basilius,Dru,Ghent,349,2028,aghent9o@usnews.com,815-768-6245,34186 Ridgeview Street,17,526,2009-04-23,649406110675795,,true,5477767616,,20,141930398251077,,false
964363929,Phyllida,,Goodbourn,350,2021,bgoodbourn9p@freewebs.com,765-310-8021,3145 Summit Crossing,16,790,2001-12-22,108846965727242,9610,true,,,1,090758090936064,,true
997984430,Bronnie,Beniamino,Treadwell,351,2028,vtreadwell9q@ezinearticles.com,404-314-9129,24 Donald Crossing,7,964,2003-05-18,828374915818274,9351,false,5691361384,,11,320501275494714,,false
943468088,Alli,Jose,Oliva,352,2025,koliva9r@xing.com,872-707-5721,5543 Talisman Road,1,5,2011-08-01,192281113284659,,false,4738069303,,9,754175452747552,,true
905537485,Dulcinea,Colette,Jurgenson,353,2021,bjurgenson9s@godaddy.com,218-198-7402,6 Artisan Park,14,326,2008-05-15,956603827987560,9063,true,,,21,885988198949122,,true
951218819,Ariela,Any,Gerleit,354,2025,lgerleit9t@bloglovin.com,139-502-3860,97 Weeping Birch Center,11,638,2010-10-05,654811241471873,9883,true,8965941051,Leone,2,677928499688878,937,true
998191402,Aurelie,,Atmore,355,2031,eatmore9u@elegantthemes.com,635-300-3093,1376 Sunfield Junction,10,839,2003-09-23,800838407839095,9070,false,9569018979,,4,614427277618263,,false
979740664,Langsdon,,Baudin,356,2026,cbaudin9v@nifty.com,176-666-6120,7422 Anthes Pass,18,400,2001-05-07,926597688912641,,true,4918983865,,5,557034248398057,,false
949059346,Lucas,,Smallsman,357,2021,hsmallsman9w@imdb.com,817-770-3377,098 Di Loreto Parkway,12,158,2002-11-09,693692391049181,9777,true,7320116451,Henrik,3,555573193849120,880,false
916515665,Heather,,Connechie,358,2030,cconnechie9x@independent.co.uk,505-817-1132,5 Hintze Crossing,8,810,2008-04-03,565989186546178,9706,true,,,13,223832263471232,,true
960482683,Hugues,,Chaim,359,2029,dchaim9y@rakuten.co.jp,233-725-4917,4 Texas Court,8,36,2010-10-23,252051345954287,9702,true,,,10,145610897677523,,false
948305546,Glynis,Harmonia,Keeble,360,2027,okeeble9z@sphinn.com,485-664-4788,07715 Park Meadow Point,13,351,2004-05-18,777854849763322,9660,true,,Orion,5,027400779448697,786,true
934138337,Ashil,,Dibden,361,2020,adibdena0@fastcompany.com,923-152-9788,3 Russell Trail,15,310,2004-06-16,279324043309086,,false,6127270165,,7,572870896933959,,true
994211056,Angelina,,Charter,362,2024,wchartera1@go.com,993-325-9295,10648 Brentwood Center,6,628,2003-08-10,503560640974126,9024,true,5000746628,,2,251125922958968,,false
931965980,Cchaddie,Blinny,Boribal,363,2021,tboribala2@wp.com,157-262-4264,91 Union Way,16,632,2000-05-20,285989898170031,,true,,,10,891541648088483,,true
933014918,Drew,,Trudgeon,364,2031,wtrudgeona3@tmall.com,634-121-8257,7 Transport Place,10,717,2002-09-14,729151130211319,9778,false,9906053525,,13,123002369479324,,false
996000969,Wynn,Jarred,Bainbrigge,365,2026,sbainbriggea4@nymag.com,846-176-2396,9667 Rockefeller Crossing,15,357,2002-07-18,526261667540868,9218,false,5899490120,,16,155773679772634,,true
989191809,Witty,Worth,Algar,366,2028,calgara5@reddit.com,216-147-6872,498 Homewood Trail,10,707,2009-10-18,352935013308170,9608,false,2737803202,,20,303437057887601,,false
961554617,Vania,Almeta,Cometti,367,2028,ccomettia6@mozilla.com,281-201-0784,86271 Knutson Park,17,464,2004-08-14,106509289204174,,false,4213153662,,24,561536187271462,,true
921731811,L;urette,,Brokenshaw,368,2031,ebrokenshawa7@intel.com,939-821-7251,097 Buell Center,10,745,1999-10-19,440837407205581,9374,false,8564233178,,9,236027074130650,,false
909342714,Ricki,,Peyto,369,2030,rpeytoa8@stanford.edu,709-738-0867,014 Talisman Drive,15,513,2012-10-02,276591445540992,,true,3184496648,Renell,16,152511450160866,4,false
905963805,Biron,,Death,370,2026,jdeatha9@unicef.org,795-728-4458,0309 Hauk Way,15,347,2000-07-30,808598269295323,9787,true,,,16,898247961177259,,false
910583226,Amory,,Kopfer,371,2028,dkopferaa@goodreads.com,878-370-6485,1 Northland Alley,18,574,2007-03-27,091264944179811,9357,false,2675523253,Donny,18,519740529372638,969,true
978343881,Paulo,Ashien,Dreghorn,372,2031,bdreghornab@tinyurl.com,852-828-7312,2 Hazelcrest Lane,19,398,2005-03-04,790933730173642,9530,false,6479849238,,10,584825334687545,,true
945648583,Kara-lynn,,Tender,373,2028,stenderac@vistaprint.com,645-906-2111,80 Garrison Place,5,333,2006-10-29,714569620189306,,false,8462162199,,20,539134096799284,,false
928633568,Lawrence,,Plaschke,374,2027,splaschkead@netscape.com,647-774-9594,865 Algoma Junction,17,928,2008-12-24,882828756713014,9966,true,9143154772,,21,565924660939922,,false
980172519,Avie,Zaneta,Stapleton,375,2020,mstapletonae@gnu.org,570-142-2654,5 Di Loreto Drive,3,83,2002-12-08,181528109106639,9172,true,,,17,738192781026438,,false
939401563,Amalie,Goldina,Simoncello,376,2020,bsimoncelloaf@shop-pro.jp,924-808-3249,2761 Marcy Park,16,546,2007-12-13,024225626808336,9028,false,8270511350,,13,793293703414617,,true
950652586,Cyndi,,Mealing,377,2023,mmealingag@canalblog.com,755-554-9824,24 Hoard Court,7,919,2004-02-07,102422208214370,9510,true,,,1,115095407856192,,false
904516029,Jobie,Dorothea,Maudlin,378,2030,rmaudlinah@craigslist.org,958-239-9993,54469 Sherman Junction,1,869,2011-02-12,846293024861195,9403,true,4668425193,,14,052633920714432,,true
919321223,Grayce,,McNeil,379,2024,smcneilai@pbs.org,998-399-9895,4 West Alley,8,385,2005-11-10,723982579795187,9035,false,,,3,255986761238277,,true
927932151,Reece,,Wilstead,380,2020,kwilsteadaj@ovh.net,955-767-0336,9047 Hanson Drive,7,86,2012-09-30,262497183605059,9532,false,1999131072,Katy,2,461952127249404,455,false
992735220,Uriah,Orv,Gencke,381,2027,tgenckeak@webeden.co.uk,561-406-1960,30 Golf Course Place,9,259,2008-02-04,674861152217658,9557,false,7686344065,,5,331504114373335,,false
962216905,Cordelie,Pavel,Lafayette,382,2025,llafayetteal@un.org,424-513-9280,51914 Iowa Avenue,2,530,2001-08-25,544994746135961,9191,true,4485645909,Lorain,17,072376859503326,927,true
976348261,Cleveland,,Denington,383,2025,bdeningtonam@sciencedirect.com,306-828-0215,50 Weeping Birch Place,1,213,2007-06-12,446120230098246,9287,false,9410374654,Brittney,23,365237269431948,23,false
928233534,Brigit,Vonnie,Whenham,384,2031,awhenhaman@sourceforge.net,471-646-1278,5 Prairieview Street,19,336,2006-12-01,898818601567052,9786,true,8317917412,Anthea,5,431872009295836,574,false
931355923,Armin,,Baynes,385,2021,obaynesao@tuttocitta.it,602-703-1064,92 Grasskamp Alley,13,737,2011-06-26,188724396039002,9977,false,3090700961,Ola,13,615869219518852,445,true
985122733,Florian,Brit,Pepye,386,2027,tpepyeap@exblog.jp,446-422-7148,06 Mosinee Park,16,393,2008-08-04,499185305860606,9944,true,7985334324,,10,538571419393565,,false
993700040,Kimmi,,Feehily,387,2023,sfeehilyaq@github.com,220-800-4194,3 Vahlen Court,6,842,2002-06-15,238800331893778,,false,2926501050,,11,745902502227887,,true
992639210,Ginevra,Norry,Waplington,388,2025,mwaplingtonar@miitbeian.gov.cn,959-580-6473,6 Aberg Street,1,160,2004-07-10,526004520726368,9031,true,2276584314,,9,065914028239619,,true
915166638,Shaughn,Noble,Ferandez,389,2031,iferandezas@altervista.org,414-143-5648,6 Sommers Point,19,26,2000-03-14,061101707682435,9503,false,,,4,224611352451249,,false
929654165,Dosi,,Tothacot,390,2027,etothacotat@ow.ly,524-488-7933,4403 Loomis Terrace,17,160,2012-10-11,645575080759745,9859,false,,,3,851273377039571,,true
960326805,Llywellyn,Don,Balchen,391,2027,tbalchenau@wufoo.com,988-430-0290,8 Longview Terrace,16,912,2004-10-27,986326762169290,9007,false,,,3,076925644551696,,true
919690039,Merwin,Natty,Kevern,392,2027,jkevernav@ucoz.com,460-491-5848,2 Leroy Park,12,319,2010-03-12,549815902612285,,true,4675751001,,20,255494889184625,,true
906685469,Verene,,Heaysman,393,2030,wheaysmanaw@tinypic.com,908-394-6839,23317 Maple Lane,15,834,1999-09-24,592033882471957,9167,true,3507111508,,17,040902685685827,,false
919801614,Orelee,,Korbmaker,394,2021,ckorbmakerax@newyorker.com,980-737-9398,0 Armistice Alley,10,817,2002-07-31,991416146458860,,true,,,14,696005375619343,,false
930939448,Burg,,Gallamore,395,2024,egallamoreay@columbia.edu,866-494-0197,9 Clyde Gallagher Hill,8,345,2001-06-26,821930963528911,9979,false,5823561002,,12,462916062959433,,true
988769912,Anselma,,Tiebe,396,2031,ptiebeaz@msu.edu,235-295-1114,5 Pond Avenue,12,432,2009-09-30,032120623348677,9421,true,,Panchito,23,897020714873691,572,true
990471482,Glory,Gaby,Commuzzo,397,2027,vcommuzzob0@google.pl,198-992-3165,70 Monterey Court,17,757,2012-05-28,876950541095104,9707,true,3161932219,Vick,13,988076796916059,992,false
981186419,Minni,Melisande,Josephi,398,2022,sjosephib1@buzzfeed.com,751-947-9570,4 Rockefeller Plaza,13,740,2002-12-27,762146953743034,9219,true,5161717720,,22,754904188525437,,true
982291557,Mitchell,Bil,Caddock,399,2027,hcaddockb2@t-online.de,817-342-2933,51800 Warrior Terrace,19,653,2004-12-24,787872616971105,9694,true,,Hali,13,984451986294139,238,false
900789406,Reginauld,,Casiero,400,2024,tcasierob3@imgur.com,374-418-7051,12 Morningstar Trail,16,170,2001-12-27,634731399785287,9867,true,,,16,333862026579456,,false
986394128,Casey,Jeremias,McQuilty,401,2029,cmcquiltyb4@delicious.com,323-349-8620,91 Banding Plaza,19,115,2009-09-20,117985870062524,9904,false,9526299285,,20,190574868260931,,true
977355046,Scott,Callie,Tollit,402,2020,ntollitb5@imdb.com,208-835-3621,69 Michigan Terrace,5,448,2006-09-17,250894946638908,,false,,,11,048653452654124,,true
977288375,Rosie,,Lerwill,403,2023,klerwillb6@japanpost.jp,393-888-7138,58523 Butterfield Plaza,14,647,2002-02-24,353562745350099,9501,false,5339776738,,10,502123370402944,,true
931613008,Chloe,Millicent,Connealy,404,2026,hconnealyb7@usgs.gov,729-994-6333,6 Sommers Point,3,586,2000-01-31,638542119221573,,false,3290964093,,12,071880365330114,,true
916073270,Maribeth,Madelina,Ashment,405,2030,gashmentb8@liveinternet.ru,190-644-0314,39 Russell Alley,12,839,2009-07-24,279263451277326,9768,true,6231754906,,13,113802146917277,,false
916484251,Guillema,,Northover,406,2023,rnorthoverb9@hud.gov,782-741-4702,309 Montana Center,6,553,2004-11-26,540100729295251,9044,false,9535710260,Rene,10,314814734020954,104,true
932161666,Spike,Caye,Simoneau,407,2026,usimoneauba@google.it,225-326-2498,66827 Mariners Cove Avenue,10,262,2006-09-22,694486919833307,,false,,,2,193766872927817,,true
943337021,Keeley,,Blanche,408,2029,pblanchebb@exblog.jp,899-486-9284,6828 Doe Crossing Crossing,12,510,2004-05-25,291968548342679,9292,false,6921564209,,2,869195736473152,,true
991289851,Joni,Brianna,Barrar,409,2022,jbarrarbc@spotify.com,629-701-0694,09 Golf Course Way,15,85,2000-09-18,757331835249884,9321,true,,,9,568613278820321,,false
963589134,Trefor,,Tomala,410,2020,mtomalabd@google.ru,486-620-4323,62 Dottie Center,10,351,2007-06-06,040773170699689,9141,true,7058173026,,23,547597096815801,,true
908166956,Anica,,Avory,411,2028,favorybe@lycos.com,100-219-3825,6 Talmadge Street,14,904,2007-02-28,878719835465473,9220,true,1175362582,,23,597317089584721,,true
952678668,Ric,,Lebreton,412,2022,nlebretonbf@flickr.com,775-555-3334,586 Warbler Hill,10,616,2009-09-12,074037764150735,,false,,Netti,17,961375314249019,648,true
953303993,Selene,Joline,Skellorne,413,2025,askellornebg@edublogs.org,535-419-2461,8 Walton Plaza,6,883,2004-11-01,954824831494031,9093,false,,,2,677371670158085,,true
918877503,Derrick,Ignacio,Jardein,414,2024,djardeinbh@toplist.cz,477-295-6827,2 Schlimgen Place,13,224,2009-06-24,146515938644633,,true,1383489977,,3,580782914317121,,true
990944803,Penni,Debor,Ormesher,415,2025,mormesherbi@skype.com,756-264-1740,59593 Swallow Avenue,19,606,2008-01-25,500486145509495,,false,,,18,782313781229050,,false
942628734,Lacey,Dicky,Wasbrough,416,2027,mwasbroughbj@nytimes.com,167-854-4664,4 Aberg Point,11,539,2000-01-07,510345110452412,9669,false,1916342295,Mahalia,24,798384127458076,184,false
913544046,Iorgo,,Becke,417,2027,jbeckebk@ifeng.com,424-395-4419,761 Quincy Place,13,829,2007-03-13,090834245623050,,true,9241099045,,4,933304959418424,,true
943247706,Murdoch,Cosmo,Samwayes,418,2024,asamwayesbl@eventbrite.com,561-804-6755,1657 Rusk Road,2,236,2012-11-27,811113833694221,,false,1082570195,,8,729193216896682,,true
961453271,Evvy,,Campe,419,2027,dcampebm@nbcnews.com,688-789-5516,7120 Buell Hill,4,611,2001-10-26,100781494118799,9231,true,9950850989,,5,433154509244821,,false
958514055,Dale,Blakelee,Garcia,420,2021,mgarciabn@woothemes.com,140-955-2175,89 Lerdahl Point,13,85,2011-02-20,048643878946567,9877,true,9599342952,,19,092082406384405,,true
991916425,Roseanne,Alec,Gatchel,421,2023,mgatchelbo@phoca.cz,253-150-3267,1907 Rowland Parkway,15,755,2003-05-05,868723673262280,9684,true,,,16,203667107742347,,true
959726438,Sampson,Chery,Albasini,422,2028,calbasinibp@instagram.com,154-214-0806,6374 Jackson Center,1,389,2005-12-16,141299165408892,9322,false,2246247597,,11,951606178782550,,true
933319659,Sergei,,Keeri,423,2030,dkeeribq@odnoklassniki.ru,876-207-8027,4 Butternut Way,10,811,2005-01-19,323304576918366,9521,false,3221416652,,4,301923947273937,,false
920837385,Abey,,Gowthorpe,424,2026,kgowthorpebr@netvibes.com,425-133-4000,6534 Spaight Road,19,980,2010-06-21,164610485890109,,true,9718218738,Kissiah,23,263741506832264,762,false
957174716,Bernita,Ginny,McAleese,425,2022,kmcaleesebs@cbsnews.com,148-491-1395,861 Dunning Junction,4,136,2012-08-17,184669193496290,9089,false,,Kristos,11,519267443442013,890,true
949394327,Sherwood,,Locard,426,2026,alocardbt@soundcloud.com,620-904-0344,1 East Lane,11,60,2002-02-08,681076488868776,9744,true,7075036193,,23,162086814181221,,false
921618341,Dalis,,Pau,427,2026,rpaubu@tmall.com,381-663-2101,437 Victoria Junction,11,895,2001-01-14,488202455827996,9338,true,9835134476,Ric,23,792635305620199,995,true
939288581,Kittie,Patience,Dachey,428,2020,adacheybv@slate.com,941-631-0180,0 Eagan Trail,2,445,2006-10-28,192985408374551,9016,true,7762271728,,16,814197558754051,,true
912230714,Leigh,Ivan,Trusse,429,2027,ttrussebw@washingtonpost.com,838-768-9038,392 Bobwhite Hill,17,671,2012-03-09,025907235843010,9747,true,4786189628,,9,961956586642320,,true
922272661,Hallsy,,Reisenberg,430,2031,wreisenbergbx@prnewswire.com,665-693-9656,06641 Valley Edge Hill,11,106,2007-11-05,453674127120124,9075,true,,,9,610253047216213,,false
990023851,Kort,,Brettor,431,2020,zbrettorby@china.com.cn,535-983-7312,026 Arrowood Way,20,438,2009-01-11,902619554567693,9206,false,,,6,790391721800290,,false
925125854,Belva,,Nester,432,2022,gnesterbz@economist.com,328-620-9194,332 Division Point,17,823,2004-02-13,827769792266909,,true,4807870214,,16,831699881184928,,true
906834411,Audrey,Rhonda,Purser,433,2031,lpurserc0@webmd.com,197-193-7875,5 Eagle Crest Plaza,13,359,1999-03-01,570541143527688,9503,true,,,22,286992434989930,,false
958297134,Marcia,,Paget,434,2021,bpagetc1@360.cn,663-945-4411,2 Lake View Trail,15,50,2002-12-17,544279483809919,,true,8577861623,,1,133861771088634,,true
922422798,Vanessa,,Mulcahy,435,2022,dmulcahyc2@boston.com,363-311-4061,48 Magdeline Alley,19,201,2010-03-18,812046653453212,,true,2272298954,Delphine,5,663111628767158,958,false
907919310,Clark,,Tuttle,436,2029,dtuttlec3@youku.com,849-829-6053,83 Jenna Terrace,19,634,2012-07-08,348875952009324,9329,true,2729273724,Desi,21,104552615181822,549,true
911671791,Ham,,Lattimore,437,2027,clattimorec4@tripadvisor.com,744-475-2716,54 North Road,3,887,2010-12-23,703817008651401,9209,false,1366094657,,21,036047273863667,,true
916607601,Shepperd,,Soro,438,2026,asoroc5@walmart.com,226-662-4275,67352 Grasskamp Pass,3,371,2004-10-09,644545881664549,9502,true,1238303566,,11,148136328458727,,true
907885082,Brittni,Lissy,Danovich,439,2027,sdanovichc6@wikia.com,134-603-1576,29 Erie Alley,15,756,2001-09-07,942038686994098,,true,3187802622,,12,838880095689240,,false
905140813,Griffin,,Starie,440,2024,rstariec7@naver.com,332-687-6849,0995 Browning Street,1,381,2000-12-10,341066067458983,9740,false,,Ranique,13,576031199165304,298,true
924989898,Rog,Eloise,Blacklidge,441,2026,dblacklidgec8@blogger.com,603-795-8765,5 Burning Wood Avenue,11,527,2007-08-12,548029037860618,9529,true,,,14,291359471927159,,false
901522861,Felipe,Lusa,Raysdale,442,2028,traysdalec9@tinypic.com,550-620-5382,54 Donald Road,5,266,2011-11-28,322440726195607,9942,true,1607379904,,22,930088475502533,,false
990462648,Gabbie,,Le Moucheux,443,2023,llemoucheuxca@whitehouse.gov,432-803-6705,06115 Rockefeller Drive,11,850,2001-04-14,398882664536658,,false,8995870617,,9,209246705475867,,true
906609382,Zorine,,Coy,444,2023,hcoycb@nyu.edu,220-738-1432,2826 Schlimgen Place,15,963,2008-11-19,511834219421523,9168,true,,,10,638141214099480,,false
953920280,Conway,,Ballham,445,2022,bballhamcc@cnet.com,523-953-6974,43391 New Castle Alley,8,106,1999-11-04,218890109556073,9060,false,1562707346,,3,631859040695755,,true
987577809,Remington,Alfie,Rubroe,446,2025,rrubroecd@discuz.net,377-460-2953,15908 Hallows Parkway,3,519,2000-04-17,908778436359015,9493,true,5253183387,Reg,17,773284848215161,489,true
998104570,Kenny,Nollie,Shimon,447,2020,cshimonce@ustream.tv,843-888-6832,25430 Ilene Parkway,8,567,2005-04-25,459485487024946,9353,false,,,20,865251212459371,,true
944466725,Corrina,Tammy,Succamore,448,2025,isuccamorecf@arstechnica.com,403-601-6901,6283 Sunbrook Road,6,740,2000-12-12,558264541610134,9555,false,1234100306,,14,118407828359448,,false
975883360,Celestia,Mathew,Rubie,449,2026,arubiecg@nih.gov,652-225-3828,14 Hayes Park,12,961,2008-10-28,721685822587285,9728,true,4733415856,,16,798848022330132,,false
955012294,Dilan,,Lightbourn,450,2030,plightbournch@dropbox.com,585-355-2954,710 Heath Place,16,471,2011-10-20,962790635624813,9693,true,,,24,458128627574247,,false
944141650,Leona,,Kyberd,451,2031,jkyberdci@nifty.com,543-103-0876,2885 Basil Point,15,613,2009-01-30,111044082038545,9649,false,,,1,817959122266349,,true
