LNum,FName,MName,LName,ClassTitle,GradYear,Email,PhoneNum,Address,ResidenceHallID,RoomID,DOB,EnrollmentStatus,POBox,FERPA,SSN,PreferredName,MealPlan,Notes,EmployeeID,ExcelStudent
9983736468,Chrisse,Candida,Atkyns,Senior,2017,aatkyns8h@dion.ne.jp,937-488-6734,31 Springs Avenue,5,25,4/15/1992,transfered,3396,true,1716218698,,7,,,true
9276305018,Betteann,Yard,Trassler,Freshman,2009,dtrassler8i@admin.ch,130-394-1879,56003 Golf Place,1,1,2/21/1988,abroad,9208,true,6721381796,,24,,,true
9059992517,Bartholemy,Drucy,Deverell,Senior,2011,jdeverell8j@unicef.org,403-240-3992,95 Hooker Avenue,1,3,4/14/1990,deferred,4415,true,9290529015,,14,,,true
9675304900,Magnum,Lorenza,Gisbey,Junior,2009,agisbey8k@apache.org,501-340-8196,079 Loftsgordon Place,9,21,1/31/1990,deferred,7217,true,6197456653,,7,,,true
9257160247,Bridgette,Mitchel,Mitchley,Senior,2013,jmitchley8l@bloglines.com,347-611-8256,8325 Union Terrace,9,26,8/20/1990,abroad,9409,true,1813294583,,24,,,true
9793333147,Andriana,Fanni,Malimoe,Sophomore,2017,pmalimoe8m@sitemeter.com,457-616-6857,69 Hoffman Parkway,1,7,3/27/1994,dropped,4340,false,4387724576,,14,,,false
9422358094,Wait,,Kesley,Senior,2013,ckesley8n@huffingtonpost.com,428-380-6759,778 Hooker Circle,3,22,1/8/1996,abroad,5656,false,,,24,,,false
9664769159,Heddie,,Merdew,Sophomore,2016,mmerdew8o@mysql.com,202-897-1656,18 Grover Hill,7,14,3/20/1993,abroad,4629,false,,Mart,7,,313,false
9889021290,Manfred,,Brinkman,Junior,2006,ebrinkman8p@vistaprint.com,854-620-7725,1594 Oneill Trail,1,9,2/17/1988,active,6336,true,,,14,,,false
9386384767,Bald,Sheelagh,Briscam,Sophomore,2001,mbriscam8q@123-reg.co.uk,186-152-4278,842 Burning Wood Center,4,24,11/1/1992,abroad,8229,false,4662062991,Mariann,7,,315,false
9742573421,Tessy,,MacCall,Freshman,2013,emaccall8r@loc.gov,257-349-5797,23 Fallview Way,7,36,3/12/1995,abroad,8279,false,,Ezekiel,24,lol,316,true
9153378002,Benita,Svend,Ost,Sophomore,2020,tost8s@amazonaws.com,146-390-3877,33 Sherman Way,9,3,3/18/1988,deferred,3954,false,8943939050,,14,,,false
9845185374,Baird,Tanhya,Le-Good,Sophomore,2020,slegood8t@github.com,997-835-5297,66614 Tomscot Court,4,24,3/15/1997,transfered,3985,true,9713334607,,24,,,false
9702620576,Hilde,Neille,Rayman,Sophomore,2004,crayman8u@amazon.de,139-625-8549,7819 Haas Pass,1,40,9/19/1988,deferred,2690,false,5884357758,Creight,7,,319,true
9143931939,Lawrence,Zulema,Rouff,Senior,2015,crouff8v@toplist.cz,994-181-9821,179 Armistice Trail,6,26,1/11/1995,abroad,3936,true,9548579823,,14,,,false
9847080240,Davita,,Geake,Freshman,2014,dgeake8w@arstechnica.com,267-433-3668,302 East Trail,10,12,3/20/1996,transfered,6416,true,,,7,,,false
9229042406,Phillipp,Hersh,Cabrera,Senior,2001,jcabrera8x@cmu.edu,434-916-6301,02 Tennessee Alley,8,6,7/30/1994,deferred,6519,true,7045357779,,24,,,true
9897105076,Homere,,Gildersleeve,Junior,2019,sgildersleeve8y@netscape.com,167-500-6738,9900 New Castle Court,10,34,10/3/1988,deferred,9187,false,,,7,,,true
9911575879,Maxim,,McSpirron,Freshman,2006,lmcspirron8z@free.fr,380-168-3670,88 Old Shore Avenue,5,31,6/11/1997,deferred,1150,false,,,14,,,false
9693251133,Winonah,Rosa,Haugeh,Junior,2007,bhaugeh90@msn.com,869-109-0156,6 Sachs Road,1,33,1/31/1992,abroad,2149,true,3565582900,,24,,,true
9022960282,Filmore,Teresita,Stower,Senior,2006,sstower91@slashdot.org,342-729-9027,4591 Delaware Point,3,25,7/7/1990,dropped,5370,false,6286072393,,14,,,true
9664410332,Sonja,Rafaellle,Franseco,Freshman,2015,cfranseco92@blogger.com,674-325-4758,8979 Grasskamp Plaza,8,9,7/26/1996,transfered,9320,true,1077652844,,14,,,false
9960137696,Zared,Granthem,Jenman,Senior,2009,ejenman93@answers.com,285-540-7900,6 Heffernan Center,5,30,4/2/1992,abroad,9592,true,8498154025,,7,,,true
9515673775,Lilllie,Slade,Chazotte,Sophomore,2015,echazotte94@weibo.com,921-413-9629,452 Glendale Drive,7,36,10/1/1992,abroad,1762,false,5149467630,,24,,,true
9855599470,Maren,Brannon,Harcase,Junior,2016,lharcase95@oracle.com,574-215-6512,0 Debra Road,8,18,11/14/1996,transfered,4655,true,7723830404,,24,,,false
9570710231,Jemimah,Arabele,Claiton,Senior,2014,cclaiton96@sina.com.cn,523-411-4363,6 Old Shore Circle,5,22,4/11/1994,active,8309,false,9348720296,,7,,,true
9298602853,Julianna,Martina,Carluccio,Freshman,2000,ucarluccio97@mac.com,471-705-5649,8 Crescent Oaks Way,8,3,1/12/1996,transfered,5468,false,4251962714,,14,,,true
9754913324,Norman,Deny,Rattray,Freshman,2002,arattray98@smugmug.com,572-732-9607,7 Hoepker Parkway,2,12,6/9/1989,dropped,3034,false,2830805723,Anny,14,,333,false
9277369905,Franzen,Marcie,Bunnell,Freshman,2000,abunnell99@cbc.ca,435-156-5504,485 Emmet Circle,3,21,3/31/1992,dropped,4180,true,2421877309,,24,,,true
9124995152,Shepperd,Gawen,Wegman,Senior,2018,mwegman9a@t.co,642-906-2119,132 Garrison Road,10,20,12/5/1996,active,5368,false,8164380418,Milena,14,,335,true
9079660672,Gilligan,,Calvey,Junior,2019,tcalvey9b@wikia.com,199-811-8387,3599 Anzinger Pass,9,39,2/17/1994,deferred,7874,true,,,14,,,true
9349345529,Vernen,,Sawkins,Senior,2018,zsawkins9c@google.ru,401-411-7917,7145 Bayside Place,3,22,11/14/1991,active,4929,false,,Zelda,14,,337,true
9268253497,Victor,Nicoline,Duinkerk,Freshman,2020,kduinkerk9d@spotify.com,536-553-3741,51450 Norway Maple Avenue,8,11,4/21/1995,abroad,4746,false,6931619317,Koo,24,,338,true
9266514476,Borden,Rosemary,Copeman,Senior,2006,scopeman9e@comsenz.com,407-311-3209,20702 4th Crossing,7,15,1/9/1990,abroad,3502,false,9751679376,Sheree,7,,339,true
9877589845,Derick,,Menham,Freshman,2004,tmenham9f@skype.com,280-951-7013,0984 Erie Parkway,7,35,9/24/1993,active,6861,true,,,14,,,true
9009942833,Auberon,Heindrick,Gypps,Sophomore,2018,lgypps9g@adobe.com,222-315-2726,09 Twin Pines Crossing,3,9,1/1/1991,dropped,1463,true,1759616112,,7,,,true
9337241457,Latrina,Archy,Marritt,Freshman,2017,tmarritt9h@de.vu,236-902-6906,5 Sloan Terrace,10,19,11/20/1991,active,3610,true,7433730835,Trisha,24,,342,false
9719319638,Blake,,Bicker,Junior,2002,ebicker9i@hugedomains.com,764-844-8460,714 Lakewood Center,1,36,2/12/1994,abroad,2921,true,,,14,,,true
9826355191,Avis,,Moreland,Senior,2004,imoreland9j@tripadvisor.com,958-916-4717,2 Manley Point,6,6,10/13/1990,dropped,3994,false,,,7,,,true
9640737263,Shayne,,Slemming,Sophomore,2015,pslemming9k@discovery.com,653-245-7248,2767 Norway Maple Place,7,22,7/24/1992,abroad,6412,true,,,7,,,true
9170428924,Helsa,Marc,Rains,Sophomore,2020,lrains9l@goo.ne.jp,950-127-3277,9284 Little Fleur Road,5,8,5/2/1991,transfered,2665,false,6323315580,,14,lol,,true
9043464396,Davine,Cayla,Noseworthy,Freshman,2019,cnoseworthy9m@oaic.gov.au,361-492-8022,7677 Monument Circle,5,12,12/18/1990,abroad,2704,true,4187563859,,24,,,false
9677368124,Avis,Elysee,Mahood,Junior,2016,hmahood9n@hostgator.com,683-832-4114,0183 Londonderry Lane,10,15,8/3/1989,dropped,4978,false,3799936379,,7,,,false
9796397920,Marleah,Berenice,Symmers,Junior,2006,asymmers9o@loc.gov,746-497-2031,835 Anniversary Junction,10,38,1/7/1988,abroad,4355,false,4413515901,,24,,,true
9915223949,Hayward,,Linzee,Senior,2006,slinzee9p@craigslist.org,303-241-2814,19061 Muir Crossing,4,2,11/2/1988,transfered,5029,false,,,14,,,true
9342232764,Nefen,Cody,Parkisson,Senior,2017,tparkisson9q@cbc.ca,107-804-8300,86 Texas Circle,4,26,3/15/1992,active,2952,true,5287387139,,7,,,false
9830237577,Sergio,Willow,Goodyer,Senior,2020,zgoodyer9r@telegraph.co.uk,657-892-4778,249 1st Center,3,21,5/15/1993,dropped,8875,false,3782955431,,7,,,false
9288697491,Townsend,,Seacroft,Senior,2006,iseacroft9s@elpais.com,618-404-8791,2 Lakeland Trail,7,32,3/16/1992,deferred,9585,false,,,7,,,true
9961015456,Michal,,Leonard,Senior,2015,mleonard9t@eventbrite.com,679-584-2420,66 Truax Crossing,5,18,6/30/1992,dropped,9988,false,,,14,lol,,false
9984322533,Lock,,Kinnock,Freshman,2000,akinnock9u@whitehouse.gov,501-817-9503,2991 Stoughton Point,8,4,4/3/1991,active,3603,false,,,24,,,true
9558235600,Amos,Liliane,McLauchlin,Freshman,2004,dmclauchlin9v@is.gd,395-283-1620,0415 Clemons Way,6,11,3/3/1996,active,1293,true,4977065024,,24,,,false
9236023107,Matthew,,McDuffie,Freshman,2018,cmcduffie9w@npr.org,668-681-8566,66 Straubel Alley,5,19,10/22/1989,deferred,8884,false,,,24,,,true
9161779919,Bar,Roseann,Garwell,Sophomore,2011,sgarwell9x@usatoday.com,508-370-2207,63021 Colorado Center,9,3,12/23/1995,abroad,1814,true,5848728680,,24,,,true
9564190519,Lemuel,,Gronno,Freshman,2010,mgronno9y@qq.com,192-784-9514,86033 Michigan Park,10,1,7/4/1989,active,8861,false,,,24,,,true
9466318404,Bartolomeo,,Johananov,Freshman,2014,gjohananov9z@jalbum.net,884-292-1050,8593 Portage Lane,5,1,5/28/1991,dropped,4828,false,,Geoffry,7,,360,false
9972190112,Forest,Toddy,Muffett,Sophomore,2013,lmuffetta0@elegantthemes.com,143-463-2637,73 Old Gate Way,6,30,9/19/1997,transfered,9254,true,1184903102,,7,,,true
9921253046,Amerigo,Gibbie,Rosson,Senior,2010,mrossona1@naver.com,928-251-0653,6080 Huxley Lane,2,35,3/1/1997,active,6950,false,2606456085,,24,,,false
9623145657,Cordie,Vergil,Cockerton,Junior,2011,ncockertona2@soundcloud.com,933-986-2848,3737 Mayer Place,2,8,8/27/1996,dropped,9467,false,1854277301,,14,,,true
9172671822,Cozmo,,Biddy,Junior,2007,sbiddya3@pcworld.com,890-953-8673,4 Ramsey Street,1,4,10/6/1992,deferred,1379,false,,Stanislaw,14,lol,364,false
9657151840,Garwood,Dylan,Tavinor,Junior,2009,ltavinora4@pcworld.com,200-675-4147,17 2nd Place,3,36,10/13/1995,deferred,1646,true,4397891937,,7,,,true
9533936648,Ebony,,Gemmill,Freshman,2009,ogemmilla5@de.vu,376-942-2607,0 Warbler Lane,8,23,7/8/1997,deferred,3342,true,,Othelia,24,,366,true
9459534795,Saundra,Mindy,Foulis,Junior,2006,tfoulisa6@wisc.edu,202-359-4717,08976 Farwell Parkway,4,15,7/26/1989,dropped,5084,false,6750426031,Tades,14,,367,false
9478654810,Lynnet,Frasco,Carle,Freshman,2012,kcarlea7@webs.com,182-444-3236,11889 Grayhawk Street,1,38,2/2/1995,deferred,4596,true,3002678427,,7,,,false
9730669011,Benedicta,Griffin,Shirt,Freshman,2015,ashirta8@yahoo.co.jp,964-161-7122,8 Killdeer Parkway,10,33,7/19/1991,transfered,9683,false,7556239362,,24,,,false
9207262497,Gilberto,Phip,Hazart,Freshman,2014,nhazarta9@hao123.com,757-968-3582,78771 Susan Crossing,1,2,9/16/1993,active,1727,false,8244708392,,7,,,true
9239121192,Nickola,Joy,Furley,Freshman,2014,bfurleyaa@dailymotion.com,709-313-9559,35857 Scott Park,2,11,9/16/1997,active,3764,true,8087009230,,14,,,false
9161690185,Garwood,Annora,Mellenby,Sophomore,2013,smellenbyab@statcounter.com,497-255-9050,90870 Merchant Court,3,28,10/30/1988,active,7264,false,3387080171,,14,,,true
9874711101,Innis,Gustave,Readie,Freshman,2017,ireadieac@yolasite.com,179-179-1637,81757 Washington Lane,2,10,7/23/1990,dropped,6428,true,5503107054,,24,,,false
9836843310,Alvan,Annie,Bytheway,Freshman,2007,rbythewayad@businessinsider.com,675-161-3713,63 Graceland Lane,5,6,10/29/1990,deferred,1119,false,2082747449,,14,,,true
9001458749,Ariella,Ramona,Collister,Sophomore,2008,scollisterae@addthis.com,331-877-2689,63252 Charing Cross Terrace,7,12,9/22/1994,transfered,4199,true,7586552964,,14,lol,,false
9344617553,Brendan,Jay,Siene,Junior,2000,nsieneaf@merriam-webster.com,255-674-3805,87 Armistice Lane,5,33,8/8/1991,active,9378,true,4498712261,,24,,,true
9515098272,Jodi,Ilyssa,Grassett,Freshman,2015,egrassettag@weibo.com,601-143-7997,7 Arkansas Pass,9,28,10/23/1997,abroad,4374,true,1987606143,Eldon,24,,377,true
9137353516,Dorian,Sheff,Kupisz,Senior,2009,ckupiszah@naver.com,679-370-3773,86 Portage Park,6,32,9/30/1990,deferred,4925,true,5509422687,,14,,,true
9895749699,Merry,,Lakeland,Sophomore,2013,wlakelandai@photobucket.com,799-552-1380,57 Tennessee Place,6,3,6/6/1992,abroad,5100,true,,,24,lol,,false
9060770460,Inger,Natalina,Yukhnov,Senior,2006,myukhnovaj@163.com,595-158-4840,11330 Evergreen Street,6,32,1/2/1995,dropped,2521,false,2021261527,Marice,7,,380,false
9828715971,Carina,Kerri,Quartermain,Freshman,2010,cquartermainak@ocn.ne.jp,399-618-7200,793 Autumn Leaf Place,9,32,7/3/1994,dropped,7747,true,1280985414,Clarine,24,,381,false
9380836755,Sadie,Lisbeth,Baynom,Senior,2006,nbaynomal@hubpages.com,884-626-5177,21 Colorado Parkway,7,35,6/9/1997,transfered,4363,false,1941753126,,24,,,true
9652619337,Nicoline,Reube,Beeckx,Sophomore,2006,kbeeckxam@google.co.uk,664-525-9952,20 Banding Pass,3,27,5/31/1993,deferred,7326,false,5973495986,Kaia,7,,383,true
9499204159,Ernesto,,Shatliffe,Junior,2009,cshatliffean@networkadvertising.org,715-241-4787,00377 Quincy Junction,2,34,4/4/1989,dropped,7090,false,,,24,,,true
9487993454,Henrietta,,Yuille,Junior,2013,dyuilleao@google.com.br,223-997-5077,586 Gale Pass,4,17,2/13/1997,dropped,9037,true,,,14,,,false
9396976041,Sheff,Lacee,Dubique,Sophomore,2011,edubiqueap@soundcloud.com,276-839-9607,24402 Nova Pass,9,15,7/26/1992,abroad,9542,true,6321955242,,14,,,false
9450458257,Lucia,Debor,Fernley,Sophomore,2014,bfernleyaq@jalbum.net,419-436-3420,590 Monica Trail,10,25,1/8/1994,transfered,2253,false,8806494376,,7,,,true
9268000899,Adelaida,,Cumberpatch,Sophomore,2010,mcumberpatchar@twitpic.com,620-157-1577,3508 Schlimgen Point,5,9,11/13/1994,active,9737,true,,,14,,,true
9442924319,Vevay,Berkly,Stephenson,Senior,2012,estephensonas@jiathis.com,915-438-6645,609 Beilfuss Terrace,7,40,11/11/1995,transfered,3754,false,3794813288,,14,,,true
9780711099,Ramsay,Daren,Tristram,Sophomore,2010,ctristramat@t.co,429-842-5859,4 Chinook Alley,5,17,4/28/1990,dropped,4875,true,6962478427,,24,lol,,true
9585230365,Karalynn,,Spellecy,Junior,2008,wspellecyau@prweb.com,163-369-5054,98339 Moland Park,6,35,4/1/1996,transfered,6777,true,,,24,,,false
9330007502,Roderick,Hubie,Pettegre,Junior,2013,jpettegreav@sogou.com,264-349-7600,5 Prentice Crossing,10,11,8/5/1995,abroad,2160,false,6060977721,,14,,,true
9928353470,Ezri,Alvinia,Soutar,Senior,2013,gsoutaraw@census.gov,482-655-0954,90236 Hanover Court,5,8,1/24/1996,abroad,5592,true,1596594222,,24,,,true
9476243413,Juline,Tad,Wansbury,Senior,2002,mwansburyax@ucoz.com,618-706-3108,31 Logan Terrace,8,13,10/12/1993,deferred,1359,true,3729400165,,7,,,true
9892616870,Moina,Annamaria,Tett,Sophomore,2000,mtettay@mozilla.com,372-124-4247,125 Ridgeway Park,7,8,1/23/1988,active,1329,true,5352500288,,7,,,true
9278864176,Tish,Laverna,Jeannot,Junior,2010,fjeannotaz@comcast.net,144-809-2843,9 Dapin Avenue,2,12,10/3/1990,dropped,4016,true,2865455039,,14,,,true
9626499217,Audrye,Flore,Robberecht,Sophomore,2011,trobberechtb0@bloglines.com,650-709-0771,3807 Dorton Trail,9,33,2/4/1990,transfered,6902,true,9186773522,Turner,14,,397,true
9960501303,Blaine,Dill,Ives,Junior,2019,civesb1@china.com.cn,966-471-0479,93 Ridgeway Center,3,14,2/2/1989,abroad,5555,true,9758115461,,14,lol,,false
9858042871,Roosevelt,Katey,Gierardi,Sophomore,2017,ggierardib2@istockphoto.com,920-113-4019,6253 Blue Bill Park Street,6,15,9/20/1988,abroad,3271,true,4431730683,,24,,,true
9711848164,Blanca,Jerrilyn,Antat,Senior,2013,bantatb3@accuweather.com,235-643-3282,1 Hermina Street,9,2,4/11/1996,abroad,5058,false,6022442528,,24,,,false
9294512271,Edmund,Sheeree,Cardenoso,Freshman,2016,mcardenosob4@angelfire.com,156-979-7586,76215 Oakridge Center,8,4,11/22/1994,dropped,2614,true,8029995529,,7,,,true
9153094813,Modesty,Isabelita,Guidera,Freshman,2008,dguiderab5@wisc.edu,258-586-6989,85 Mockingbird Court,3,10,1/26/1995,active,9312,true,7027606884,Di,24,lol,402,false
9780461044,Maritsa,Gerta,Shyres,Sophomore,2008,eshyresb6@npr.org,866-398-0760,03 Delaware Parkway,1,38,10/3/1991,abroad,6541,false,2453888926,,14,,,false
9084892904,Aluino,Claudius,Jurgensen,Senior,2004,fjurgensenb7@upenn.edu,260-456-4844,99456 Colorado Way,7,3,4/2/1996,active,7424,true,1253113166,,7,,,true
9966074081,Eula,Noella,Mendez,Freshman,2019,emendezb8@skype.com,691-222-9737,0 Buell Pass,5,13,1/5/1997,active,3698,true,9156786624,,7,lol,,true
9483580891,Udale,Lotta,Allonby,Sophomore,2015,callonbyb9@cmu.edu,648-763-8714,952 Columbus Avenue,2,28,3/21/1989,transfered,6325,false,9849857155,,24,,,false
9503841839,Wilden,Kara,Cashmore,Junior,2000,lcashmoreba@photobucket.com,390-317-3360,7 Stang Hill,8,36,6/24/1993,abroad,2055,false,3641875836,Lester,14,,407,false
9801178537,Bertie,,Andover,Freshman,2011,vandoverbb@theglobeandmail.com,597-796-1418,534 Delladonna Road,7,26,5/11/1996,active,5098,true,,Vilhelmina,24,,408,false
9723012837,Jeanelle,Antonia,Briant,Freshman,2007,cbriantbc@accuweather.com,751-914-2046,82 Bowman Way,8,2,4/1/1994,deferred,1459,false,1090505526,,14,,,true
9870242550,Kariotta,Aluin,Carn,Senior,2009,jcarnbd@ezinearticles.com,927-357-3666,5707 Delladonna Junction,10,28,9/22/1988,dropped,6830,true,5204867904,,14,,,false
9707520062,Franz,,Rogerson,Sophomore,2017,erogersonbe@fastcompany.com,331-237-1023,9485 Melrose Court,7,21,2/22/1992,abroad,9278,true,,Edie,14,,411,true
9566491474,Brendon,Gerrilee,McGlynn,Junior,2016,amcglynnbf@tuttocitta.it,234-821-3759,67608 Red Cloud Drive,6,18,5/19/1995,deferred,3636,true,1367613666,,14,,,false
9635841707,Timmy,Olenolin,Blaxland,Junior,2001,jblaxlandbg@ted.com,225-892-7556,268 Buell Terrace,6,11,9/13/1988,dropped,7177,true,3828842608,,24,,,true
9831843419,Rubi,,Haucke,Sophomore,2007,nhauckebh@is.gd,292-714-0613,778 Almo Point,2,17,9/5/1993,dropped,4515,false,,,14,,,true
9920321738,Serena,Violante,Benford,Freshman,2015,ebenfordbi@hhs.gov,994-177-3432,4 Bluestem Court,9,34,10/5/1990,dropped,9717,false,1782081967,Evangelina,14,,415,true
9438088990,Atalanta,Mandi,Hanlin,Junior,2016,mhanlinbj@wikia.com,442-585-7680,7 Center Avenue,6,34,12/21/1996,deferred,3443,true,7129298250,,7,lol,,false
9195818747,Maxwell,Charmaine,Spenton,Freshman,2008,mspentonbk@cbc.ca,319-657-5522,458 Forest Alley,9,38,3/30/1997,active,9333,true,5643979093,,14,,,true
9295397067,Eddy,Kizzie,Cottell,Junior,2020,ncottellbl@ca.gov,812-669-1690,340 Sheridan Circle,6,39,11/3/1996,deferred,5086,true,2795697037,Noe,24,,418,true
9576014067,Edythe,Veradis,Barrand,Junior,2008,kbarrandbm@cmu.edu,298-638-8654,0935 Banding Trail,2,8,7/6/1991,active,1612,false,3919344405,,7,,,false
9964900145,Gilda,Kellby,Nunan,Sophomore,2012,pnunanbn@sogou.com,501-720-2864,75351 Starling Plaza,4,4,6/6/1997,deferred,3743,true,3026718632,,7,,,true
9874631072,Kaile,Griff,Echalie,Freshman,2004,nechaliebo@so-net.ne.jp,928-823-6821,441 Talmadge Hill,9,19,12/29/1993,abroad,5784,true,8225049593,,14,,,false
9105518775,Lenci,Amata,Oxtaby,Junior,2001,loxtabybp@state.tx.us,214-778-6321,576 John Wall Point,10,11,2/20/1996,transfered,8193,true,8016802947,,24,,,true
9788318963,Jobina,Emelda,Braunlein,Sophomore,2009,sbraunleinbq@naver.com,944-153-4102,87601 Grim Court,6,2,7/8/1989,active,2563,false,8357967373,,24,,,false
9366914670,Nita,Sayers,Chudleigh,Freshman,2003,cchudleighbr@hubpages.com,598-949-3009,92184 Muir Road,7,17,10/1/1992,active,7041,false,5092074925,,14,,,true
9818764072,Willard,Phaidra,Phillip,Junior,2010,tphillipbs@printfriendly.com,375-331-5197,9 Sauthoff Avenue,3,4,4/27/1993,abroad,5984,false,8475736295,,14,,,true
9927132669,Ardenia,Haleigh,Wigginton,Sophomore,2015,hwiggintonbt@umich.edu,986-690-1722,187 Onsgard Center,8,25,10/13/1997,deferred,9300,true,7600208625,,14,,,true
9643572138,Berky,Rod,Icke,Sophomore,2016,kickebu@timesonline.co.uk,921-468-6333,014 Sheridan Lane,5,8,1/11/1995,deferred,3121,true,1937226665,Kirbie,14,,427,true
9681980553,Steffane,,Ponting,Senior,2000,wpontingbv@pen.io,814-613-3684,39 1st Lane,1,11,3/19/1989,abroad,4432,false,,,14,,,true
9517028991,Cornela,Laurent,Farthin,Senior,2008,ffarthinbw@digg.com,805-850-3103,6638 Westend Hill,5,27,10/8/1996,active,9004,false,9176492597,Fayina,14,,429,false
9893547502,Haley,Kendal,MacKeller,Junior,2014,omackellerbx@is.gd,516-668-2967,20113 Artisan Crossing,8,1,12/25/1989,transfered,9169,false,6937488772,Ode,7,,430,false
9195942814,Fae,Keriann,Alyoshin,Freshman,2003,malyoshinby@google.ca,396-318-0262,8 Luster Way,5,7,8/6/1992,dropped,8435,false,7363751382,,7,,,true
9931089710,Valma,Liliane,Maling,Junior,2020,jmalingbz@state.tx.us,829-388-2250,8 Russell Court,10,20,1/26/1992,deferred,7138,true,6090418976,,24,,,true
9879507858,Alexia,Melisent,McCuis,Freshman,2002,fmccuisc0@usatoday.com,664-438-6812,5 Debra Hill,5,27,5/17/1990,transfered,6607,true,7304568234,,7,,,false
9233238010,Dierdre,Gavan,Newcom,Freshman,2016,vnewcomc1@wordpress.org,273-475-1812,6872 Riverside Drive,3,3,6/27/1988,active,9085,true,8308800995,,14,,,true
9966805193,Nat,Klarika,Denizet,Junior,2011,wdenizetc2@ow.ly,506-441-5212,8076 Starling Crossing,8,24,9/17/1994,dropped,1144,true,2319751464,,7,,,false
9105270207,Jillie,,Izaks,Junior,2006,vizaksc3@webs.com,467-442-7293,78393 Sherman Circle,3,37,4/13/1996,transfered,7495,false,,,24,,,false
9024012701,Tallulah,,Borgnol,Sophomore,2013,eborgnolc4@tamu.edu,295-936-5051,14531 Pleasure Point,6,32,3/2/1993,active,9923,false,,,24,,,true
9275833864,Emmanuel,,Kingswood,Senior,2007,nkingswoodc5@yale.edu,459-228-8857,5901 Veith Pass,5,22,5/17/1992,active,5485,false,,Noel,24,,438,true
9753056268,Nowell,Mariellen,Hawkett,Junior,2007,bhawkettc6@delicious.com,455-819-0020,7 Gateway Place,9,28,3/20/1997,dropped,4664,false,8415196557,,7,,,false
9736937195,Jeffry,,Kemet,Sophomore,2001,fkemetc7@buzzfeed.com,548-151-6086,8 Continental Court,8,16,4/25/1988,active,3778,false,,,14,lol,,true
9928268321,Cozmo,,Pontin,Junior,2013,fpontinc8@un.org,497-610-6006,925 Lillian Court,1,31,2/17/1994,abroad,7644,true,,,14,,,false
9446554247,Aluino,,Mafham,Senior,2000,fmafhamc9@oaic.gov.au,418-640-9173,29 Darwin Court,6,10,8/30/1991,dropped,1813,false,,,7,,,false
9003213825,Roderick,,O'Leahy,Junior,2002,voleahyca@theguardian.com,144-271-1301,8526 Dixon Point,8,14,6/12/1991,transfered,3883,false,,,14,,,false
9756546898,Luce,,Olczak,Sophomore,2008,wolczakcb@wufoo.com,908-161-1330,967 Prairieview Junction,1,7,12/27/1996,dropped,8854,false,,Wilmette,14,,444,true
9613718961,Lusa,Nicola,Fairbrother,Sophomore,2020,ifairbrothercc@state.tx.us,476-249-3049,13121 Rowland Circle,2,15,2/25/1990,transfered,5757,false,5763591750,,14,,,true
9925393296,Rona,Tiphany,Iacovone,Freshman,2019,hiacovonecd@naver.com,633-124-3840,1031 Claremont Circle,3,13,9/7/1992,active,1877,true,7119090444,,7,,,true
9895343180,Riobard,Rhodia,Hatliffe,Senior,2005,shatliffece@elegantthemes.com,810-648-6643,92202 West Center,2,31,10/31/1995,transfered,8682,true,9599349130,,14,,,true
9168273859,Charlean,Walton,Butten,Freshman,2009,wbuttencf@tiny.cc,140-497-8026,999 Onsgard Drive,1,5,12/2/1993,transfered,9391,false,8677299011,,7,,,true
9071625249,Brenden,,Dunaway,Freshman,2005,idunawaycg@miitbeian.gov.cn,303-601-5262,063 Spaight Parkway,3,22,12/6/1992,active,7982,true,,,7,,,false
9672653487,Jereme,Rainer,Martinello,Senior,2005,vmartinelloch@deviantart.com,914-271-2325,8869 Fallview Road,8,29,1/4/1996,abroad,4424,false,3265024527,,24,lol,,true
9548234135,Faustine,Hyatt,Goulding,Senior,2001,bgouldingci@yahoo.co.jp,824-328-9286,806 Troy Place,1,4,10/26/1988,dropped,9024,true,2708010442,,14,,,true
9294790216,David,Alexia,Symondson,Senior,2011,nsymondsoncj@wired.com,418-845-3882,9 Old Gate Trail,4,31,6/19/1997,deferred,7780,false,5280089717,,24,,,true
9864994558,Hollie,Frederich,McCrae,Junior,2020,gmccraeck@dyndns.org,236-857-1397,8 Village Hill,9,13,1/25/1996,abroad,5730,false,6645141841,,24,,,false
9714007576,Dael,Jarrid,Hocking,Freshman,2017,bhockingcl@freewebs.com,101-398-3929,3 Texas Lane,8,24,5/31/1995,transfered,8246,true,1088228356,,24,,,true
9844157723,Livy,Stepha,Llewellyn,Freshman,2011,dllewellyncm@yellowbook.com,491-985-2611,843 Mockingbird Terrace,5,9,12/30/1990,dropped,9197,false,7625405050,,14,,,false
9777768389,Jo-ann,Odetta,Reside,Junior,2002,mresidecn@phpbb.com,779-869-6966,4 Prentice Pass,5,24,11/4/1994,active,9111,false,5821817124,,14,,,false
9864094297,Morrie,Franklin,Gearty,Freshman,2015,tgeartyco@latimes.com,333-380-8185,65883 Independence Crossing,2,16,7/15/1988,deferred,5216,false,8888994391,,24,,,true
9068084059,Joleen,Ciel,Lunt,Sophomore,2011,hluntcp@sourceforge.net,643-926-1387,6657 Corry Lane,4,29,5/13/1991,dropped,5211,true,9755034452,,14,,,true
9866741139,Chicky,,Klimkiewich,Junior,2018,cklimkiewichcq@wired.com,235-668-0585,184 Westridge Street,3,21,12/9/1994,deferred,7700,false,,,14,,,true
